id_user,daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,others_power_total,co2_produce_electric_per_month,biaya_per_month,watt_per_month
19028,3500,belum,12,100,belum,8,1,80,pijar,34,16,84,489,40.49,81619.92825,48.025
19029,5500,sudah,15,170,sudah,0,10,310,led,38,5,60,805,12.22,25076.56515,14.755
19030,6600,belum,19,330,belum,16,3,150,led,37,8,95,499,35.09,71531.51817,42.089
19031,5500,sudah,4,150,belum,12,2,150,pijar,17,0,86,192,3.83,7464.33576,4.392
19032,900,sudah,2,350,belum,13,21,260,led,4,4,79,59,62.24,98700.056,73.003
19033,900,sudah,19,30,belum,10,10,170,neon,18,0,88,45,15.41,23815.48,17.615
19034,900,belum,14,140,sudah,10,16,290,neon,27,0,43,931,41.68,66641.432,49.291
19035,5500,sudah,5,160,sudah,8,7,150,pijar,29,23,1,553,10.18,17709.1026,10.42
19036,3500,belum,4,200,sudah,6,10,170,led,15,2,100,297,12.20,24298.18041,14.297
19037,5500,belum,19,250,sudah,0,2,380,pijar,2,6,78,199,4.95,10001.73405,5.885
19038,1300,sudah,0,140,sudah,15,16,20,neon,14,1,17,732,6.52,8335.919,5.77
19039,900,belum,3,70,sudah,13,12,360,neon,31,21,25,623,61.55,99058.336,73.268
19040,6600,sudah,14,250,sudah,2,3,20,led,27,11,98,779,27.65,56942.75265,33.505
19041,6600,sudah,10,270,belum,16,23,360,neon,16,8,61,827,121.23,244417.907,143.815
19042,1300,sudah,11,290,belum,11,13,340,neon,3,4,82,692,45.16,77271.2242,53.486
19043,6600,belum,10,300,sudah,1,2,290,pijar,8,8,5,921,4.14,8193.43413,4.821
19044,6600,sudah,12,130,sudah,12,6,170,pijar,40,1,33,905,13.81,27234.96825,16.025
19045,900,sudah,9,150,sudah,7,2,200,neon,28,9,20,500,8.21,13100.88,9.69
19046,5500,belum,14,340,belum,5,24,270,led,27,11,54,495,45.20,91252.86429,53.693
19047,450,sudah,3,170,belum,14,1,370,led,40,17,93,646,57.33,28874.04,69.576
19048,900,sudah,19,300,sudah,20,15,340,neon,26,18,42,369,107.27,172684.2,127.725
19049,3500,belum,19,40,belum,0,21,120,pijar,31,9,82,291,20.22,40668.05337,23.929
19050,900,sudah,17,40,belum,12,21,390,led,8,19,85,779,94.69,152314.968,112.659
19051,6600,belum,10,160,sudah,18,11,60,pijar,18,22,21,760,20.73,38334.59868,22.556
19052,6600,sudah,7,200,sudah,12,11,310,pijar,40,17,10,412,42.85,84181.11996,49.532
19053,1300,sudah,17,310,sudah,3,10,10,neon,30,15,56,100,25.83,44597.889,30.87
19054,5500,sudah,4,50,sudah,3,6,260,neon,33,14,68,192,30.28,62012.45064,36.488
19055,1300,belum,14,290,belum,11,4,290,led,33,11,90,758,41.73,72593.2856,50.248
19056,1300,belum,5,270,belum,5,23,10,pijar,6,18,83,632,11.14,17475.0912,12.096
19057,5500,belum,1,180,sudah,0,11,270,led,22,0,86,286,0.39,791.98098,0.466
19058,6600,belum,2,250,sudah,13,20,120,led,0,10,37,369,28.24,54502.22757,32.069
19059,1300,belum,2,200,belum,7,11,70,neon,6,4,93,462,7.65,12256.8348,8.484
19060,6600,belum,6,340,belum,6,19,350,neon,23,20,56,362,57.04,115673.4109,68.062
19061,5500,belum,5,90,sudah,7,11,220,led,15,10,66,28,23.03,46427.76054,27.318
19062,3500,belum,3,330,belum,15,13,10,pijar,3,24,37,954,7.21,11145.51774,6.558
19063,1300,sudah,9,120,belum,14,17,270,neon,17,7,41,714,60.33,102476.9051,70.933
19064,6600,sudah,3,60,sudah,10,14,200,led,22,10,41,74,31.66,63348.28122,37.274
19065,1300,sudah,2,40,belum,7,1,230,led,35,15,58,261,26.75,46809.7247,32.401
19066,450,sudah,16,30,sudah,0,10,320,neon,27,9,96,816,20.39,10218.96,24.624
19067,1300,belum,4,340,belum,9,1,350,led,30,8,79,441,19.75,34544.2217,23.911
19068,2200,sudah,9,80,belum,16,14,190,pijar,5,0,45,57,37.53,62608.9639,43.337
19069,450,sudah,3,180,belum,4,14,300,neon,37,0,42,62,14.77,7221.83,17.402
19070,900,belum,9,360,sudah,4,20,180,pijar,10,7,55,371,18.69,29556.072,21.861
19071,3500,sudah,12,0,belum,11,7,250,led,31,0,79,229,16.70,33105.14487,19.479
19072,5500,belum,18,60,sudah,12,1,360,led,17,1,31,658,5.59,11191.40505,6.585
19073,2200,belum,4,240,sudah,16,11,190,pijar,37,23,11,869,39.45,64476.961,44.63
19074,1300,sudah,17,90,belum,1,8,360,neon,35,9,20,488,9.49,16177.7506,11.198
19075,3500,sudah,3,220,sudah,13,7,260,pijar,32,18,88,172,63.37,127770.6654,75.18
19076,900,belum,10,80,sudah,16,14,210,pijar,37,9,11,703,45.12,70582.512,52.206
19077,450,sudah,19,140,sudah,15,15,130,pijar,31,12,44,961,42.81,20434.185,49.239
19078,2200,belum,18,320,belum,16,8,310,led,1,17,38,811,39.67,67752.0959,46.897
19079,2200,sudah,19,230,belum,19,7,140,neon,22,7,78,494,30.43,51281.0712,35.496
19080,6600,sudah,19,300,belum,19,22,150,led,13,4,8,341,60.44,117534.3962,69.157
19081,3500,sudah,3,220,sudah,9,13,120,led,17,14,52,247,23.34,46436.25819,27.323
19082,2200,sudah,16,170,sudah,16,9,120,led,21,12,89,447,36.36,61941.5125,42.875
19083,3500,sudah,10,330,sudah,13,19,140,led,40,11,40,135,47.58,94519.36095,55.615
19084,1300,belum,0,130,belum,20,24,130,pijar,31,17,87,409,94.20,156978.2126,108.658
19085,6600,sudah,13,70,sudah,19,11,240,neon,6,16,38,496,46.94,93837.84942,55.214
19086,6600,sudah,15,0,sudah,7,21,270,pijar,13,19,3,881,35.49,70210.98336,41.312
19087,450,sudah,4,300,sudah,11,15,220,neon,16,13,65,279,43.40,21289.085,51.299
19088,2200,sudah,7,270,sudah,6,4,50,pijar,4,2,67,624,3.72,6139.975,4.25
19089,1300,belum,6,10,sudah,10,24,360,neon,6,9,81,798,76.98,132380.7504,91.632
19090,900,sudah,0,230,belum,12,19,350,neon,27,0,26,667,67.96,108791.384,80.467
19091,900,sudah,9,70,belum,1,23,170,neon,23,23,18,575,12.49,19789.224,14.637
19092,2200,sudah,20,180,belum,8,13,360,pijar,1,15,56,354,35.67,61015.4598,42.234
19093,1300,belum,15,120,sudah,1,0,320,led,37,11,79,247,28.21,49408.74,34.2
19094,2200,belum,16,50,belum,9,4,290,neon,26,19,21,907,19.09,32536.0887,22.521
19095,5500,sudah,10,170,belum,13,4,360,led,25,6,70,626,26.40,53613.37338,31.546
19096,2200,sudah,0,290,sudah,4,17,290,neon,35,9,29,448,24.67,42334.0441,29.303
19097,1300,belum,2,260,belum,19,11,390,neon,34,18,1,526,70.29,120152.8096,83.168
19098,1300,sudah,8,220,belum,8,9,140,pijar,31,19,10,793,16.91,26760.1781,18.523
19099,2200,sudah,8,270,belum,6,15,400,neon,35,8,65,186,47.32,81692.0062,56.546
19100,6600,belum,3,310,sudah,20,1,360,neon,28,8,43,615,15.33,31232.26281,18.377
19101,450,sudah,12,40,sudah,14,1,250,neon,29,4,10,318,4.70,2265.07,5.458
19102,3500,sudah,20,120,sudah,3,14,0,pijar,27,5,43,515,7.81,14819.9016,8.72
19103,1300,sudah,12,60,belum,15,0,190,neon,29,17,5,370,3.20,5135.9085,3.555
19104,1300,sudah,18,110,belum,19,23,280,led,38,21,22,167,120.53,205238.4161,142.063
19105,2200,sudah,10,160,belum,17,16,390,led,30,16,21,263,99.29,170507.8281,118.023
19106,900,belum,16,90,sudah,8,19,140,neon,20,3,45,639,22.61,35231.768,26.059
19107,1300,belum,1,190,belum,20,7,80,neon,9,4,46,107,12.02,19002.1391,13.153
19108,6600,sudah,6,10,sudah,3,8,280,led,12,12,76,484,15.17,30945.04224,18.208
19109,5500,belum,12,10,sudah,12,4,290,neon,1,9,6,453,12.35,24723.06291,14.547
19110,450,sudah,3,320,belum,10,12,80,neon,32,13,90,674,41.16,20199.71,48.674
19111,900,sudah,10,180,belum,2,1,300,led,37,1,89,17,4.76,7719.92,5.71
19112,1300,sudah,3,310,sudah,1,22,140,pijar,20,4,13,456,4.84,7954.5182,5.506
19113,3500,sudah,15,360,belum,14,24,340,pijar,22,7,75,332,111.12,223525.5847,131.522
19114,450,sudah,10,230,belum,12,8,20,pijar,20,4,95,912,11.47,5283.78,12.732
19115,450,sudah,19,360,belum,12,12,290,neon,17,23,94,859,72.22,35778.395,86.213
19116,2200,belum,3,360,sudah,2,19,140,neon,24,7,88,270,17.97,30994.5938,21.454
19117,3500,sudah,1,330,belum,15,6,230,pijar,17,5,59,207,22.46,44616.06156,26.252
19118,5500,sudah,7,210,sudah,16,8,160,pijar,39,20,31,779,40.85,79723.25277,46.909
19119,5500,belum,4,140,belum,1,19,130,led,27,4,40,710,6.82,13698.2118,8.06
19120,5500,belum,1,120,belum,7,20,0,led,27,23,80,343,42.46,85219.53279,50.143
19121,6600,belum,13,280,belum,17,16,210,pijar,40,7,8,479,54.98,107884.4649,63.479
19122,900,belum,7,340,belum,6,1,20,led,36,9,39,882,13.29,21656.336,16.018
19123,3500,belum,5,330,sudah,2,17,330,led,10,4,76,91,13.41,27194.17953,16.001
19124,1300,sudah,18,350,belum,4,0,90,led,9,12,51,911,10.55,18375.1393,12.719
19125,450,belum,14,40,sudah,20,19,390,led,11,14,97,152,137.28,67997.75,163.85
19126,3500,belum,3,170,sudah,3,0,270,neon,25,10,91,647,19.73,40630.66371,23.907
19127,5500,belum,9,310,belum,5,12,270,led,27,24,28,293,31.39,63608.30931,37.427
19128,900,sudah,20,330,belum,13,16,280,pijar,4,9,12,764,56.12,89280.672,66.036
19129,450,belum,5,70,belum,4,2,270,pijar,15,24,91,125,29.77,14688.925,35.395
19130,900,sudah,12,20,sudah,19,24,20,neon,28,20,81,964,49.36,75284.768,55.684
19131,6600,belum,4,350,sudah,16,15,300,pijar,3,8,83,291,63.90,128625.529,75.683
19132,450,belum,10,300,sudah,17,12,120,neon,24,16,61,887,44.21,21493.265,51.791
19133,900,sudah,15,190,belum,12,8,80,pijar,19,15,93,264,32.01,50428.248,37.299
19134,6600,sudah,19,70,belum,15,13,220,led,0,9,61,497,38.47,76014.87831,44.727
19135,900,belum,0,220,belum,19,18,210,pijar,14,4,40,749,64.41,101141.768,74.809
19136,2200,sudah,3,60,belum,3,4,370,neon,22,9,85,303,18.05,31426.5591,21.753
19137,3500,sudah,4,270,belum,18,16,10,neon,26,2,54,276,8.32,11971.48932,7.044
19138,2200,sudah,10,340,belum,3,20,70,led,37,17,10,443,12.45,20706.8851,14.333
19139,2200,sudah,8,310,belum,6,15,400,led,15,22,21,802,38.78,66762.4764,46.212
19140,5500,belum,18,350,belum,3,13,250,neon,22,24,6,266,16.65,33113.64252,19.484
19141,2200,belum,16,260,belum,4,13,20,led,29,24,89,982,56.54,98421.6322,68.126
19142,3500,belum,1,100,belum,3,5,150,pijar,22,11,20,286,6.70,12705.68628,7.476
19143,1300,belum,17,350,belum,6,16,120,led,39,24,3,468,18.12,29971.7462,20.746
19144,450,belum,13,170,belum,10,5,300,led,34,18,44,33,36.85,18330.965,44.171
19145,450,belum,10,0,sudah,20,12,230,pijar,11,3,75,633,49.71,24197.82,58.308
19146,5500,sudah,0,260,belum,9,21,340,led,16,9,33,815,58.92,118673.0813,69.827
19147,1300,sudah,5,200,sudah,9,8,100,led,23,23,34,806,22.80,38995.3424,26.992
19148,2200,belum,6,210,belum,11,13,330,neon,5,23,93,875,50.54,86710.894,60.02
19149,3500,sudah,2,30,belum,19,5,130,neon,37,8,52,583,24.24,48241.15905,28.385
19150,2200,sudah,14,200,sudah,7,17,360,pijar,31,20,76,981,78.94,135427.6227,93.741
19151,5500,sudah,0,90,belum,1,6,400,neon,29,1,75,155,3.94,8038.7769,4.73
19152,450,belum,18,20,belum,1,3,350,led,16,4,90,603,6.51,3225.795,7.773
19153,450,belum,9,130,belum,4,9,390,pijar,39,0,47,732,13.43,6615.93,15.942
19154,1300,sudah,19,280,belum,15,19,160,led,39,23,88,451,109.60,188254.5229,130.307
19155,5500,belum,2,250,belum,19,12,100,pijar,0,1,13,137,21.20,39831.88461,23.437
19156,3500,sudah,0,320,sudah,5,7,280,pijar,10,19,12,911,11.25,22078.59423,12.991
19157,450,sudah,7,140,sudah,0,6,320,neon,19,20,23,858,8.88,4389.87,10.578
19158,3500,sudah,17,320,sudah,2,15,260,led,10,20,74,617,23.85,48703.43121,28.657
19159,3500,sudah,8,60,belum,3,2,170,pijar,37,19,89,340,54.17,109461.6287,64.407
19160,900,belum,0,30,belum,8,12,260,pijar,38,19,65,1000,61.90,98547.28,72.89
19161,1300,sudah,3,190,sudah,0,15,70,neon,40,20,10,185,7.56,12648.3485,8.755
19162,900,sudah,20,80,sudah,5,20,360,led,14,22,23,587,38.03,61206.392,45.271
19163,1300,sudah,16,240,belum,3,6,350,led,12,3,70,60,10.68,18376.584,12.72
19164,2200,sudah,15,90,sudah,3,13,20,neon,10,7,78,518,7.05,11713.6276,8.108
19165,1300,belum,4,360,sudah,1,18,390,neon,5,2,48,237,7.68,13258.0119,9.177
19166,900,belum,18,220,belum,9,17,100,led,18,20,60,260,35.21,55594.24,41.12
19167,2200,belum,8,250,sudah,7,3,270,neon,22,11,27,758,12.58,21615.6014,14.962
19168,450,sudah,9,350,belum,4,0,10,led,7,16,66,633,9.23,4637.625,11.175
19169,900,belum,5,10,belum,15,13,230,neon,9,21,26,327,42.92,67790.632,50.141
19170,6600,belum,12,320,sudah,12,5,50,led,1,21,10,825,6.97,13383.79875,7.875
19171,3500,belum,7,30,sudah,18,11,370,neon,31,23,62,383,98.64,200644.8123,118.059
19172,2200,belum,18,90,sudah,1,11,270,neon,9,8,55,107,7.31,12506.7679,8.657
19173,5500,sudah,2,120,sudah,7,0,10,pijar,32,3,88,850,8.00,16210.11714,9.538
19174,900,belum,13,190,sudah,7,13,60,pijar,9,0,80,183,7.40,10968.776,8.113
19175,3500,sudah,7,110,sudah,7,13,30,led,38,2,37,112,6.00,10917.78072,6.424
19176,1300,sudah,16,320,sudah,1,22,190,pijar,37,16,41,657,29.38,49450.6363,34.229
19177,2200,sudah,8,230,sudah,13,23,90,pijar,11,23,32,837,33.61,54440.6301,37.683
19178,1300,sudah,20,100,belum,10,6,400,led,40,1,11,647,22.85,39132.5889,27.087
19179,900,sudah,14,340,sudah,1,15,10,pijar,33,15,10,551,9.61,14075.672,10.411
19180,900,belum,19,130,belum,10,5,160,led,22,5,69,466,15.75,25047.152,18.526
19181,2200,sudah,17,230,sudah,17,12,80,neon,3,20,40,168,20.33,32936.2706,22.798
19182,2200,belum,13,90,belum,8,5,380,neon,26,18,42,894,30.90,53338.324,36.92
19183,6600,sudah,3,0,belum,11,14,140,neon,33,8,32,960,26.86,52631.04504,30.968
19184,2200,belum,6,330,sudah,9,15,400,led,9,3,48,688,48.57,83740.5908,57.964
19185,3500,belum,8,80,sudah,19,14,260,pijar,31,16,2,155,61.08,120576.5549,70.947
19186,2200,sudah,1,20,sudah,4,17,0,neon,30,24,28,662,17.92,30110.4374,20.842
19187,900,sudah,1,10,belum,11,3,30,pijar,3,12,51,577,3.15,4614.376,3.413
19188,5500,sudah,18,180,sudah,9,6,240,led,26,3,63,942,18.60,37484.83368,22.056
19189,450,sudah,16,20,sudah,16,6,260,led,11,10,45,214,25.78,12634.26,30.444
19190,450,belum,14,130,sudah,1,5,350,neon,11,5,95,827,8.03,3993.13,9.622
19191,900,sudah,8,340,belum,3,2,100,neon,10,20,37,729,9.57,15479.048,11.449
19192,450,sudah,15,340,sudah,17,0,280,led,6,21,72,327,12.00,6017.085,14.499
19193,5500,sudah,0,230,sudah,8,9,110,led,5,12,3,765,7.82,15066.33345,8.865
19194,2200,sudah,8,60,belum,11,0,50,pijar,27,20,93,533,43.02,74016.3151,51.233
19195,900,sudah,14,60,sudah,16,21,50,pijar,38,6,97,962,36.37,55050.736,40.718
19196,900,sudah,20,290,sudah,14,24,20,led,11,20,36,218,19.58,27929.616,20.658
19197,900,belum,0,210,sudah,0,17,60,pijar,17,7,24,491,2.96,4525.144,3.347
19198,6600,sudah,3,220,sudah,6,11,230,led,13,12,78,831,24.18,49012.74567,28.839
19199,900,sudah,3,290,sudah,3,12,120,pijar,31,18,66,128,35.84,56981.392,42.146
19200,450,sudah,19,180,belum,17,10,370,pijar,39,16,46,156,80.74,39499.7,95.18
19201,3500,belum,17,350,belum,1,0,60,neon,14,6,12,643,6.36,12918.12753,7.601
19202,6600,sudah,13,310,sudah,14,19,210,led,36,3,96,839,60.36,120831.4844,71.097
19203,2200,belum,12,310,belum,17,8,390,neon,29,5,6,965,49.36,84652.1965,58.595
19204,2200,belum,2,130,sudah,0,6,270,pijar,34,0,5,503,0.64,1102.3061,0.763
19205,3500,sudah,19,50,sudah,17,3,300,pijar,18,18,98,95,40.50,81742.29441,48.097
19206,5500,belum,15,320,sudah,20,7,360,pijar,23,24,74,769,81.50,164543.396,96.817
19207,2200,belum,5,210,belum,5,7,140,pijar,17,4,51,440,8.54,14241.8526,9.858
19208,3500,sudah,4,270,sudah,10,16,250,neon,29,1,10,103,35.23,70484.60769,41.473
19209,3500,sudah,14,140,sudah,6,2,310,pijar,15,20,47,460,17.30,34398.4872,20.24
19210,3500,belum,7,50,sudah,2,13,300,led,25,24,41,326,27.47,56213.65428,33.076
19211,6600,sudah,15,40,sudah,12,6,270,pijar,28,22,5,859,21.38,40753.02987,23.979
19212,900,belum,14,300,belum,14,2,100,pijar,7,13,31,118,8.63,13437.528,9.939
19213,3500,belum,2,210,belum,1,18,230,led,18,6,78,705,11.41,23264.86617,13.689
19214,900,sudah,2,180,sudah,7,1,100,neon,39,11,38,849,15.19,24621.272,18.211
19215,900,sudah,18,0,sudah,8,12,350,led,36,8,47,461,39.90,64351.144,47.597
19216,900,belum,7,290,sudah,7,12,160,pijar,6,23,96,347,24.74,39295.88,29.065
19217,1300,sudah,17,300,sudah,18,7,400,led,9,3,26,330,47.39,81671.7804,56.532
19218,3500,sudah,16,140,belum,9,9,320,led,29,19,90,279,64.88,132612.6264,78.029
19219,6600,belum,2,240,sudah,10,23,0,led,20,16,77,60,22.43,42794.1654,25.18
19220,450,sudah,19,310,belum,11,9,360,pijar,9,6,41,819,37.60,18493.645,44.563
19221,5500,belum,16,120,belum,17,17,350,pijar,34,6,20,372,91.12,182736.8647,107.522
19222,5500,sudah,9,300,sudah,2,6,40,led,25,11,2,521,3.68,7224.70203,4.251
19223,450,sudah,2,260,belum,1,9,130,pijar,10,0,93,88,1.55,737.87,1.778
19224,5500,belum,0,280,sudah,14,8,220,pijar,18,12,42,173,29.00,57588.57405,33.885
19225,6600,belum,10,190,sudah,17,6,160,neon,10,23,50,200,25.45,50849.9376,29.92
19226,5500,sudah,12,70,sudah,15,1,200,led,31,9,18,970,8.29,16709.77896,9.832
19227,2200,sudah,20,240,sudah,4,11,400,led,38,6,24,238,23.53,40610.517,28.11
19228,450,sudah,16,40,sudah,18,18,310,neon,17,15,20,350,89.96,44209.95,106.53
19229,450,sudah,5,220,belum,10,14,310,pijar,40,13,0,320,38.92,18600.3,44.82
19230,1300,belum,4,70,belum,4,9,210,led,29,13,80,52,31.61,54973.7244,38.052
19231,2200,belum,5,50,sudah,3,21,40,neon,33,14,98,815,40.77,70589.4867,48.861
19232,450,belum,17,50,belum,13,2,90,led,36,14,67,433,31.08,15517.265,37.391
19233,1300,sudah,8,240,belum,3,2,360,pijar,19,14,77,167,20.85,35725.9863,24.729
19234,450,belum,4,240,sudah,18,9,250,neon,30,23,13,432,43.24,21107.73,50.862
19235,6600,sudah,13,330,belum,18,15,140,led,36,5,97,806,51.94,102576.8327,60.356
19236,3500,belum,12,120,sudah,19,21,50,neon,20,14,49,37,31.97,59733.38091,35.147
19237,900,sudah,19,360,sudah,8,10,190,led,37,13,26,183,29.27,46953.608,34.729
19238,1300,sudah,14,200,sudah,7,13,250,neon,35,19,8,105,26.45,44749.5825,30.975
19239,900,sudah,1,280,belum,4,21,300,pijar,24,20,86,617,56.84,91093.704,67.377
19240,450,belum,18,320,belum,9,13,30,pijar,22,18,53,523,27.06,12774.115,30.781
19241,900,belum,19,200,belum,11,0,320,led,23,1,27,310,3.99,6396.312,4.731
19242,5500,sudah,2,150,belum,8,3,160,pijar,18,15,82,14,22.26,44687.44182,26.294
19243,5500,sudah,8,240,belum,20,8,30,led,0,1,4,414,7.28,12124.44702,7.134
19244,6600,sudah,10,50,sudah,13,7,80,neon,15,20,28,441,14.49,28247.88813,16.621
19245,6600,sudah,5,360,sudah,13,1,370,neon,38,5,16,386,8.44,17056.48308,10.036
19246,1300,sudah,9,190,sudah,16,16,270,led,15,13,25,945,64.84,110736.255,76.65
19247,900,belum,14,70,belum,18,6,190,led,12,19,16,16,21.69,34021.728,25.164
19248,900,sudah,5,270,belum,2,5,110,pijar,0,4,12,38,2.15,3363.776,2.488
19249,1300,belum,13,20,belum,19,23,50,led,35,8,57,854,35.83,56233.5028,38.924
19250,450,sudah,2,340,sudah,4,14,270,neon,10,24,29,433,19.55,9625.095,23.193
19251,450,belum,18,20,sudah,20,17,130,neon,28,11,66,319,56.23,27060.905,65.207
19252,3500,sudah,19,120,sudah,13,10,90,neon,39,20,96,368,74.59,151645.6628,89.228
19253,6600,sudah,6,270,belum,19,14,240,pijar,17,18,9,596,59.31,116944.6593,68.81
19254,450,belum,9,360,sudah,18,2,0,pijar,5,21,29,93,5.73,2646.87,6.378
19255,5500,belum,11,260,belum,8,22,110,neon,22,3,60,297,23.33,44998.45581,26.477
19256,5500,sudah,14,280,sudah,14,11,20,led,10,18,58,520,15.98,30523.5588,17.96
19257,6600,sudah,3,10,sudah,2,21,90,pijar,31,0,63,704,4.03,7671.67842,4.514
19258,900,sudah,4,0,sudah,8,18,200,pijar,8,8,58,319,28.13,44387.512,32.831
19259,5500,sudah,6,10,sudah,2,23,70,pijar,34,9,81,764,24.56,48997.4499,28.83
19260,1300,belum,5,140,belum,6,17,210,pijar,17,24,46,764,35.80,60174.6444,41.652
19261,3500,belum,0,190,sudah,20,20,360,pijar,37,10,71,440,143.61,290126.7663,170.71
19262,5500,belum,12,210,belum,11,18,380,led,22,6,17,558,67.87,136917.5359,80.562
19263,900,sudah,17,350,sudah,14,16,70,pijar,30,23,6,142,24.24,35033.024,25.912
19264,900,sudah,9,320,sudah,9,19,190,pijar,0,21,84,944,31.09,49096.528,36.314
19265,3500,sudah,5,110,sudah,13,9,240,led,12,6,27,716,26.57,53178.2937,31.29
19266,6600,sudah,8,190,belum,9,21,380,led,19,2,75,454,64.54,130258.7773,76.644
19267,450,belum,0,270,sudah,18,21,370,pijar,36,14,4,747,120.66,59188.545,142.623
19268,5500,sudah,5,130,sudah,2,22,200,led,2,9,96,280,9.75,19473.21474,11.458
19269,900,belum,4,210,sudah,11,18,220,led,15,19,19,944,43.17,68626.168,50.759
19270,1300,belum,2,270,belum,9,11,200,neon,32,13,64,959,40.35,69234.3581,47.923
19271,2200,belum,12,260,sudah,8,4,50,led,26,15,27,188,13.04,22303.2786,15.438
19272,1300,belum,8,210,sudah,18,22,210,pijar,4,10,25,872,74.16,125272.8264,86.712
19273,5500,sudah,14,100,sudah,8,21,50,led,15,20,0,213,9.59,17017.39389,10.013
19274,1300,sudah,13,280,sudah,17,5,330,neon,0,9,13,187,26.84,46052.7019,31.877
19275,2200,sudah,14,200,belum,19,4,100,pijar,6,16,76,809,16.08,26734.1735,18.505
19276,5500,sudah,16,340,sudah,15,5,80,neon,25,19,53,547,31.33,63157.93386,37.162
19277,450,sudah,3,270,belum,14,8,130,neon,18,16,93,355,35.97,17641.235,42.509
19278,900,belum,15,180,belum,17,20,310,neon,29,23,93,156,142.96,230228.024,170.287
19279,3500,belum,7,140,belum,5,10,380,neon,1,2,19,266,17.10,34473.26652,20.284
19280,6600,sudah,9,360,sudah,12,16,20,neon,32,18,75,422,43.31,86169.57006,50.702
19281,6600,sudah,3,50,sudah,19,15,160,neon,26,18,94,614,76.43,153562.7327,90.356
19282,900,sudah,18,360,belum,8,24,90,led,8,8,10,753,22.40,34006.856,25.153
19283,1300,sudah,7,310,belum,2,23,200,pijar,11,12,26,714,13.40,22415.9652,15.516
19284,5500,belum,15,160,sudah,11,0,190,pijar,5,10,3,443,2.63,5086.69329,2.993
19285,900,sudah,16,340,belum,19,9,340,pijar,28,12,13,324,58.15,92303.744,68.272
19286,900,belum,12,360,sudah,17,0,300,pijar,28,0,74,249,3.81,6177.288,4.569
19287,2200,belum,17,190,sudah,12,14,30,neon,15,8,1,308,8.52,12566.0006,8.698
19288,6600,belum,14,60,sudah,17,10,160,neon,5,19,49,465,28.57,56356.4148,33.16
19289,5500,belum,0,140,sudah,2,15,120,neon,24,5,19,204,5.27,10339.94052,6.084
19290,6600,sudah,2,50,sudah,10,10,10,pijar,32,14,90,446,35.89,71152.52298,41.866
19291,1300,sudah,12,340,sudah,20,1,10,pijar,9,15,59,156,10.62,17915.7247,12.401
19292,1300,sudah,8,10,sudah,5,3,390,led,15,8,96,886,15.21,26490.0192,18.336
19293,450,belum,10,20,sudah,3,8,100,pijar,14,4,46,609,5.08,2400.775,5.785
19294,6600,sudah,14,180,sudah,7,17,90,led,19,19,20,1,17.80,34757.08803,20.451
19295,3500,sudah,4,310,belum,2,7,120,neon,0,19,52,193,2.70,5290.63689,3.113
19296,450,sudah,18,190,sudah,16,16,340,neon,26,21,43,710,96.25,47578.92,114.648
19297,2200,belum,20,20,belum,3,11,40,pijar,38,18,0,387,3.35,3043.9829,2.107
19298,6600,belum,1,170,sudah,12,12,0,pijar,11,17,48,908,9.65,17087.07462,10.054
19299,450,belum,19,20,belum,5,19,240,led,15,3,92,872,24.05,11699.68,28.192
19300,3500,belum,16,270,belum,7,2,300,pijar,16,3,100,938,11.99,24231.89874,14.258
19301,2200,sudah,7,120,sudah,18,13,160,neon,10,17,31,756,38.18,64008.8782,44.306
19302,1300,belum,20,130,sudah,11,9,250,pijar,32,22,82,79,71.93,123026.3179,85.157
19303,2200,belum,19,290,belum,9,1,140,pijar,25,21,91,34,45.88,78850.2813,54.579
19304,5500,sudah,17,330,sudah,13,5,130,led,36,4,26,588,15.68,31257.75576,18.392
19305,6600,belum,0,340,sudah,18,14,360,led,11,13,53,975,83.30,168719.1412,99.274
19306,900,sudah,19,350,sudah,9,23,80,pijar,29,16,39,963,37.13,57147.688,42.269
19307,450,sudah,2,160,sudah,18,22,200,neon,24,11,95,779,89.48,43732.285,105.379
19308,1300,sudah,15,10,sudah,9,15,350,led,40,3,85,260,48.55,83590.342,57.86
19309,1300,sudah,8,350,belum,5,14,60,pijar,24,16,48,454,22.56,37397.5042,25.886
19310,450,belum,7,360,belum,15,17,220,pijar,16,10,63,685,59.43,28794.775,69.385
19311,5500,sudah,0,290,belum,12,8,100,led,39,23,58,649,52.08,105838.2308,62.275
19312,5500,sudah,14,160,sudah,4,22,230,neon,1,23,50,99,20.20,40328.14737,23.729
19313,900,sudah,15,180,belum,19,18,210,neon,9,0,87,331,64.42,101198.552,74.851
19314,450,sudah,14,190,sudah,15,2,170,led,25,13,8,748,9.47,4609.82,11.108
19315,5500,sudah,10,190,sudah,15,2,310,neon,9,5,71,36,12.13,24525.91743,14.431
19316,2200,belum,3,290,belum,12,16,160,pijar,37,8,11,203,30.95,50635.2903,35.049
19317,450,sudah,8,90,sudah,7,12,250,neon,36,2,55,490,22.16,10860.55,26.17
19318,450,sudah,12,330,sudah,0,7,300,neon,25,1,4,426,3.75,1861.69,4.486
19319,2200,sudah,11,70,belum,11,0,0,pijar,23,16,36,227,12.40,20579.7515,14.245
